Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/QF Loss,trainer/Y Predictions Max,trainer/Y Predictions Mean,trainer/Y Predictions Min,trainer/Y Predictions Std
10,14,8.9751950390078,0,4.371590900160612,0.12922460937500002,512,0.991,0.12922460937500002,0.0,0.28607738098284463,0.991,0.013235247049409885,0.0,0.09958547948088951,5606,54941,12,9.763671875,1,2.9994805204124906,14,8.741,0,4.37811820306396,0.1117128712871287,101,0.982,0.1117128712871287,0.0,0.2747919586294316,0.982,0.011283,0.0,0.09359339138528959,1216,12000,12,9.900990099009901,1,2.933267533936266,12000,0.00527154328301549,22.469444485381246,16.91655811900273,3.2088302671909332,0.019827140029519796,0.014754697680473328,273.1845847130753,2.304202718194574,0.013764156,0.31626955,0.065327495,-0.005275023,0.04638102
11,14,8.0954,0,4.529403806242054,0.15974144486692016,526,0.991,0.15974144486692016,0.0,0.3116034114077607,0.991,0.0168048,0.0,0.11232360881381974,6132,59941,12,9.505703422053232,1,3.277844421098056,14,8.252,0,4.384574779838975,0.18208256880733942,109,0.991,0.18208256880733942,0.0,0.3238474022921643,0.991,0.019847,0.0,0.12104337070240569,1325,13000,12,9.174311926605505,1,3.4317568098255977,13000,0.005502789746969938,23.32286017620936,17.311726820189506,3.182355114258826,0.01901648798957467,0.008059048093855381,296.51204032683745,2.7961999159306288,0.0072976705,0.25427264,0.07065131,0.005931749,0.044134345
12,14,7.458783513405362,0,4.7475064410399055,0.1275156862745098,510,0.991,0.1275156862745098,0.0,0.28694235048009004,0.991,0.013011804721888755,0.0,0.09945615049383676,6642,64939,12,9.8,1,3.0135641070750396,14,7.254,0,4.738510736507832,0.075,97,0.919,0.075,0.0,0.20742992854873177,0.919,0.007275,0.0,0.06831058025664838,1422,14000,12,10.309278350515465,1,2.1508129594268572,14000,0.005385333672165871,22.78637743741274,17.070149508304894,3.2980649401433766,0.018395969178527594,0.007688493933528662,319.3011946431361,2.386693192180246,0.01346813,0.2777286,0.07447739,0.0067872126,0.045537602
13,14,9.843843843843844,1,4.3610845782142285,0.14482674199623352,531,0.991,0.14482674199623352,0.0,0.3018282835176208,0.991,0.015395995995995995,0.0,0.10806133904862074,7173,69934,12,9.40677966101695,1,3.1040146512568545,14,9.369,0,4.4069080997906,0.1525377358490566,106,0.964,0.1525377358490566,0.0,0.3049290413753975,0.964,0.016169,0.0,0.10982262261938565,1528,15000,12,9.433962264150944,1,3.1593493118121176,15000,0.0053502582013607025,23.44828881137073,17.212209085933864,3.3928369730710983,0.01817311905324459,0.00765877915546298,342.7521623186767,2.8120605959556997,0.009415669,0.28648534,0.08416552,0.010138641,0.052014787
14,14,8.334801762114537,0,4.30440190289416,0.14549510763209392,511,0.991,0.14549510763209392,0.0,0.30646482397206554,0.991,0.014887464957949539,0.0,0.10749252682418872,7684,74928,12,9.772994129158512,1,3.283615054447953,14,8.351,0,4.389965717406003,0.1320294117647059,102,0.991,0.1320294117647059,0.0,0.27701926937586185,0.991,0.013467,0.0,0.09707794245347397,1630,16000,12,9.803921568627452,1,3.0099156905861593,16000,0.006291166879236698,22.848691320512444,16.67296410119161,3.3142976867966354,0.01870403904467821,0.00820315396413207,365.60350918537006,2.8282311726361513,0.0065430226,0.26042247,0.09164968,0.016411068,0.048272934
15,14,6.355355355355355,0,4.940005313898984,0.15438565891472866,516,0.982,0.15438565891472866,0.0,0.29866608566184044,0.982,0.015948548548548547,0.0,0.10687690783711987,8200,79923,12,9.680232558139535,1,3.18798567422989,14,6.903,0,4.919104694962286,0.15675238095238095,105,0.973,0.15675238095238095,0.0,0.3013773392104475,0.973,0.016458999999999998,0.0,0.10883960822696856,1735,17000,12,9.523809523809524,1,3.3068334388490523,17000,0.0053556738421320915,22.750524547882378,16.674782045651227,3.3512303782626987,0.018384207971394062,0.008523570839315653,388.35676455590874,2.6922486713156104,0.0064370823,0.31514567,0.09847787,0.021033116,0.053465556
16,14,7.338603161897138,0,4.775594253105699,0.16670075757575759,528,0.991,0.16670075757575759,0.0,0.3153265464697144,0.991,0.01761416850110066,0.0,0.11459596748940569,8728,84920,12,9.464015151515152,1,3.3101417528578523,14,7.863,0,4.732465636430972,0.19747272727272724,110,0.991,0.19747272727272724,0.0,0.3278398918843523,0.991,0.021722,0.0,0.12506137179800964,1845,18000,12,9.090909090909092,1,3.412664793344863,18000,0.005384792108088732,23.071972189471126,16.890320192091167,3.3295387467369437,0.01938760094344616,0.008513789623975754,411.43170371092856,2.8188270679675043,0.00361008,0.25410315,0.0965729,0.0021385532,0.050730623
17,14,7.755053031819092,0,4.724471331250217,0.16686174242424243,528,0.991,0.16686174242424243,0.0,0.3097507579025536,0.991,0.017631178707224335,0.0,0.11300018441346885,9256,89917,12,9.464015151515152,1,3.261145309096661,14,7.99,0,4.626867190659356,0.15437142857142858,105,0.982,0.15437142857142858,0.0,0.2922918390644416,0.982,0.016208999999999998,0.0,0.10587775648832004,1950,19000,12,9.523809523809524,1,3.162564475067175,19000,0.005524960346519947,23.111122814938426,16.92459935415536,3.411216519307345,0.01871104398742318,0.00799793191254139,434.54559032060206,2.7430730052292347,0.009051193,0.32604048,0.10957284,0.0070993155,0.05771513
18,14,8.659327461969575,0,3.99429575606564,0.16294083969465648,524,0.982,0.16294083969465648,0.0,0.3110001569856459,0.982,0.017089871897518014,0.0,0.11241468310806303,9780,94913,12,9.534351145038167,1,3.298849463842524,14,8.755,0,3.905761769488764,0.11096999999999997,100,0.955,0.11096999999999997,0.0,0.25173932767845386,0.955,0.011097,0.0,0.08628765607547813,2050,20000,12,10.0,1,2.6419689627245813,20000,0.005278889089822769,22.76303699472919,16.72477604681626,3.3845226308330894,0.020897930022329092,0.007613792084157467,457.31125771906227,2.6199477058835328,0.0061313924,0.37557247,0.111540794,0.02258896,0.053473935
19,14,7.090454272563538,0,4.775594907212183,0.16768129770992365,524,0.991,0.16768129770992365,0.0,0.3173687255714322,0.991,0.017583550130078045,0.0,0.11489712478184133,10304,99910,12,9.536259541984732,1,3.410332041741395,14,6.95,0,4.568752564978761,0.19446788990825684,109,0.982,0.19446788990825684,0.0,0.3380117681249579,0.982,0.021196999999999997,0.0,0.12698931526313542,2159,21000,12,9.174311926605505,1,3.634301509552395,21000,0.005472203250974417,23.129776015877724,17.073038478847593,3.3051972477696836,0.01831452315673232,0.008105407003313303,480.44358720909804,2.719648155849427,0.0123939775,0.36104435,0.11458138,0.031457454,0.054748226
20,14,8.130104083266612,0,4.81281799394176,0.18086405959031657,537,0.991,0.18086405959031657,0.0,0.32054941509302526,0.991,0.01944035228182546,0.0,0.1190904121497982,10841,104906,12,9.303538175046555,1,3.34750894833116,14,8.06,0,4.586763564867934,0.2130442477876106,113,0.991,0.2130442477876106,0.0,0.33899814366005776,0.991,0.024073999999999998,0.0,0.13242054419160193,2272,22000,12,8.849557522123893,1,3.5999538810665683,22000,0.005616187117993832,22.785678005311638,16.881485354155302,3.3798025818541646,0.01865222305059433,0.007727907970547676,503.23212134605274,2.4923937511630356,0.007906143,0.33207837,0.12646472,0.019068653,0.053102687
21,14,7.811585488073762,0,3.9430423220929627,0.17111324376199613,521,0.991,0.17111324376199613,0.0,0.3235398687593386,0.991,0.01786931248747244,0.0,0.11691819987651865,11362,109895,12,9.575815738963533,1,3.5259540243438843,14,7.66,0,4.042326063048353,0.18946728971962612,107,0.982,0.18946728971962612,0.0,0.3200016739955341,0.982,0.020272999999999996,0.0,0.11994578138058877,2379,23000,12,9.345794392523365,1,3.4182107243200215,23000,0.005354732275009155,23.07735938252881,16.940676004160196,3.3940805150195956,0.01825761329382658,0.007576087024062872,526.3121354663745,2.711414430756122,0.008735323,0.4790988,0.13423538,0.014908873,0.06533197
22,14,7.967134268537074,0,4.249875868045513,0.18636380597014923,536,0.991,0.18636380597014923,0.0,0.3279635549744586,0.991,0.02001823647294589,0.0,0.12199792644224985,11898,114885,12,9.309701492537313,1,3.465337299233721,14,7.921,0,4.318883999368356,0.17876635514018688,107,0.9369999999999999,0.17876635514018688,0.0,0.30474388141609465,0.9369999999999999,0.019128,0.0,0.11397599578858698,2486,24000,12,9.345794392523365,1,3.2124256527658344,24000,0.005424590781331062,22.833423289936036,16.677876591216773,3.4124117330648005,0.019626686815172434,0.008640488144010305,549.1481596962549,2.7094431999139488,0.0062713986,0.34381947,0.13655102,0.032206684,0.061560232
23,14,9.10382076415283,0,3.6118738254799507,0.1966551094890511,548,0.991,0.1966551094890511,0.0,0.3301834422000749,0.991,0.021557711542308462,0.0,0.12540256209727185,12446,119884,12,9.122262773722628,1,3.4548200736317582,14,9.064,0,3.89125995019608,0.13181553398058252,103,0.991,0.13181553398058252,0.0,0.27686002027496964,0.991,0.013576999999999999,0.0,0.09747012912169556,2589,25000,12,9.70873786407767,1,2.8849494550978227,25000,0.005414447281509638,23.080101401079446,17.184568745084107,3.3552605998702347,0.018685690592974424,0.007385549135506153,572.2308995872736,2.508786369115114,0.008082421,0.3883701,0.13368767,0.024769513,0.05951448
24,14,8.4515806322529,1,4.149221965594146,0.16774053030303032,528,0.991,0.16774053030303032,0.0,0.30773681276872306,0.991,0.01772048819527811,0.0,0.11252979910528778,12974,124882,12,9.465909090909092,1,3.234926104384217,14,8.833,0,4.168586211175199,0.1867037037037037,108,0.982,0.1867037037037037,0.0,0.31715311348572633,0.982,0.020164,0.0,0.11925353287848542,2697,26000,12,9.25925925925926,1,3.2896312141906168,26000,0.0053489236161112785,22.93398472154513,17.15689320722595,3.284829809796065,0.017949952743947506,0.007056034170091152,595.1675411416218,2.4619067939929664,0.0072286506,0.36322325,0.13512576,0.037702363,0.058821235
25,14,8.787787787787789,0,4.270884154653868,0.16946052631578945,532,0.991,0.16946052631578945,0.0,0.30808634473187757,0.991,0.018048648648648646,0.0,0.11332289580834963,13506,129877,12,9.389097744360901,1,3.2113686583167267,14,8.3,0,4.358898943540674,0.2344913793103448,116,0.982,0.2344913793103448,0.0,0.3526963013134196,0.982,0.027201,0.0,0.14166258715341884,2813,27000,12,8.620689655172415,1,3.687479216572157,27000,0.005373667925596237,23.018250453751534,17.168051498942077,3.3073189398273826,0.018242246005684137,0.007597967050969601,618.1884063142352,2.5116661339998245,0.013482712,0.3698739,0.13870138,0.037840094,0.060682755
26,14,9.108486789431545,0,4.192791866398041,0.20514774774774774,555,0.991,0.20514774774774774,0.0,0.3397157048954096,0.991,0.022789631705364292,0.0,0.13029305816270023,14061,134873,12,9.001801801801802,1,3.5587724875826403,14,9.143,0,4.05198112039037,0.2601512605042017,119,0.982,0.2601512605042017,0.0,0.3658643418209244,0.982,0.030958,0.0,0.1517376493689025,2932,28000,12,8.403361344537815,1,3.822356455045777,28000,0.005296630784869194,22.640911918133497,16.957976466976106,3.4038982558995485,0.01796649256721139,0.00694658886641264,640.8319991040044,2.2488274830393493,0.011830673,0.44847366,0.14675006,0.022388995,0.057411116
27,14,9.043277900220398,0,4.030107389728147,0.21134642857142857,560,0.991,0.21134642857142857,0.0,0.34435255188141833,0.991,0.02371348427168904,0.0,0.13324485581584075,14621,139864,12,8.9125,1,3.59829138520731,14,8.58,0,4.195664428907536,0.1523173076923077,104,0.901,0.1523173076923077,0.0,0.2806968753910345,0.901,0.015840999999999997,0.0,0.10176520878473154,3036,29000,12,9.615384615384615,2,2.8598940684648158,29000,0.005337920039892197,23.371500089764595,17.40985274594277,3.3594837649725378,0.01826187176629901,0.008067159913480282,664.2060535042547,2.5704966271296144,0.005572984,0.41742474,0.14872211,0.047063276,0.057566036
28,14,8.709276698056502,1,4.071617937442966,0.21678890876565293,559,0.982,0.21678890876565293,0.0,0.33638207440991713,0.982,0.024280705269485073,0.0,0.13171006461315024,15180,144855,12,8.928443649373882,1,3.526829888521277,14,8.279,0,4.118635575041813,0.21816071428571426,112,0.973,0.21816071428571426,0.0,0.34756986845328325,0.973,0.024434,0.0,0.13514310061560672,3148,30000,12,8.928571428571429,1,3.6442574339497424,30000,0.0053929672576487064,22.66433793725446,16.86943228309974,3.2826014030724764,0.02635822119191289,0.007164801936596632,686.8729448863305,2.4733882606960833,0.0060435263,0.36411583,0.16038357,0.028135378,0.056260448
29,14,8.10158284912843,0,4.391972274038058,0.19225788497217067,539,0.991,0.19225788497217067,0.0,0.32392705480533535,0.991,0.020762772991384494,0.0,0.1220345401795683,15719,149846,12,9.25974025974026,1,3.3985799620044204,14,7.561,0,4.372902811634396,0.1821759259259259,108,0.964,0.1821759259259259,0.0,0.3336836444982345,0.964,0.019675,0.0,0.1233792582851753,3256,31000,12,9.25925925925926,1,3.494361517397151,31000,0.005327649414539337,23.002856493461877,17.197022636886686,3.194787670392543,0.017787126824259758,0.006999089848250151,709.8805868439376,2.5809323200955987,0.0064471234,0.3678466,0.16687307,0.053610414,0.061920423
30,14,8.286973947895792,0,3.855481830018896,0.1901672932330827,532,0.991,0.1901672932330827,0.0,0.31984439388347646,0.991,0.020274348697394792,0.0,0.1197958612811262,16251,154836,12,9.3796992481203,1,3.44377523649165,14,7.537,0,4.1673290006909705,0.20037037037037034,108,0.991,0.20037037037037034,0.0,0.33662652655627767,0.991,0.02164,0.0,0.12690944172913218,3364,32000,12,9.25925925925926,1,3.61419621300753,32000,0.005369152408093214,23.59351659566164,17.421594346873462,3.184483753051609,0.018302833195775747,0.0077233570627868176,733.4766745045781,2.9560431530699134,0.0058700345,0.51923215,0.16602519,0.05763065,0.060415868
31,14,8.8486,0,3.8506724140077147,0.22165535714285717,560,0.991,0.22165535714285717,0.0,0.3464876582112696,0.991,0.024825399999999997,0.0,0.1353971806015177,16811,159836,12,8.928571428571429,1,3.6793688456093685,14,8.479,0,3.8999434611286357,0.20891071428571426,112,0.991,0.20891071428571426,0.0,0.34076755676317977,0.991,0.023398,0.0,0.13170554125016914,3476,33000,12,8.928571428571429,1,3.6172066119409587,33000,0.005347254686057568,23.440800990443677,17.416124620940536,3.489730336237699,0.018212208058685064,0.007435241714119911,756.9204020621255,2.503951328806579,0.011572026,0.46354288,0.1631869,0.06981598,0.059780207
32,14,9.67047047047047,0,3.8905340422637216,0.19418909090909092,550,0.991,0.19418909090909092,0.0,0.3295179518755609,0.991,0.02138218218218218,0.0,0.12510385148547323,17361,164831,12,9.081818181818182,1,3.422205079083629,14,9.585,0,4.045834277377165,0.1371923076923077,104,0.9279999999999999,0.1371923076923077,0.0,0.28425841699611304,0.9279999999999999,0.014268000000000001,0.0,0.1007838289409566,3580,34000,12,9.615384615384615,1,2.9881422460853893,34000,0.0053525869734585285,22.871883369982243,16.951742141041905,3.4075580588541925,0.01845869282260537,0.007641110103577375,779.7948352457024,2.481130780186504,0.010628846,0.43186706,0.17812786,0.06697443,0.0600916
33,14,8.358917835671342,0,4.29582866500757,0.19758931860036832,543,0.991,0.19758931860036832,0.0,0.3310599012693158,0.991,0.021501202404809617,0.0,0.12534987307499337,17904,169821,12,9.189686924493554,1,3.471393818065774,14,8.184,0,4.410231739942925,0.24039655172413796,116,0.9369999999999999,0.24039655172413796,0.0,0.3543878374019828,0.9369999999999999,0.027885999999999998,0.0,0.14315933432368283,3696,35000,12,8.620689655172415,1,3.7775543365721496,35000,0.005314762704074383,22.897255335003138,17.034942597150803,3.2990667889826,0.01795045891776681,0.006917781196534634,802.6948026008904,2.533062946051359,0.0044212323,0.43815163,0.18008918,0.044003356,0.058702733
34,14,8.669735788630904,0,4.129825320275543,0.19409576427255987,543,0.991,0.19409576427255987,0.0,0.32333902242984713,0.991,0.021095676541232986,0.0,0.12252579528299518,18447,174817,12,9.20073664825046,1,3.3848105363683127,14,8.799,0,4.209821730192384,0.23051304347826085,115,0.982,0.23051304347826085,0.0,0.34260770734794554,0.982,0.026509,0.0,0.1375014469705683,3811,36000,12,8.695652173913043,1,3.563520274753917,36000,0.0059684510342776775,23.368475324474275,17.179283319041133,3.6970399213023484,0.026424949057400227,0.011369234882295132,826.0660204431042,2.4483894491568208,0.0075953435,0.4807787,0.17540756,0.06115459,0.060507733
35,14,9.328465693138627,1,4.026384758218906,0.19510766423357664,548,0.991,0.19510766423357664,0.0,0.3257644200745609,0.991,0.021388077615523103,0.0,0.12389058076014253,18995,179816,12,9.122262773722628,1,3.422448539268731,14,8.874,0,4.124333158220853,0.21351785714285715,112,0.883,0.21351785714285715,0.0,0.32520886096868734,0.883,0.023914,0.0,0.12798201672110032,3923,37000,12,8.928571428571429,2,3.3983038986757945,37000,0.005393560975790024,23.078444483224303,17.169042338617146,3.383093226701021,0.01819941820576787,0.007937557995319366,849.1482439758256,2.494778380729258,0.0065888967,0.54817003,0.18805915,0.053141635,0.06894214
36,14,8.052663195835002,0,4.017162559560541,0.22601610017889084,559,0.991,0.22601610017889084,0.0,0.3467119379228356,0.991,0.0252989587505006,0.0,0.1361376740306138,19554,184810,12,8.933810375670841,1,3.713956413733524,14,8.218,0,3.953792609634451,0.192651376146789,109,0.982,0.192651376146789,0.0,0.33362744634820113,0.982,0.020999,0.0,0.1254472837450058,4032,38000,12,9.174311926605505,1,3.544847758010552,38000,0.005371910985559225,22.654230083804578,16.606349976733327,3.4290999928489327,0.019338187761604786,0.007783015724271536,871.8051436231472,2.5862869997508824,0.005160492,0.41949478,0.17846715,0.051320728,0.056834366
37,14,8.060860860860862,0,4.889929556827009,0.20221636363636364,550,0.991,0.20221636363636364,0.0,0.33909173136142073,0.991,0.022266066066066063,0.0,0.1291030529380214,20104,189805,12,9.081818181818182,1,3.5566373755961687,14,7.63,0,4.74816806779204,0.17428971962616827,107,0.991,0.17428971962616827,0.0,0.32175107953825666,0.991,0.018649000000000002,0.0,0.11823529844762941,4139,39000,12,9.345794392523365,1,3.44001413749083,39000,0.005440794862806797,23.06590698985383,16.99617070518434,3.351202128920704,0.019122858997434378,0.008179212920367718,894.8737691240385,2.6857912889681756,0.007061336,0.36779523,0.1844502,0.05106993,0.058703657
38,14,8.000600961538462,0,4.003679152258562,0.1974510166358595,541,0.991,0.1974510166358595,0.0,0.3347969173716975,0.991,0.0213984375,0.0,0.1261535304410895,20645,194797,12,9.227356746765249,1,3.5627553565187053,14,7.979,0,4.092500335980438,0.2442844827586207,116,0.991,0.2442844827586207,0.0,0.35541730708141983,0.991,0.028336999999999998,0.0,0.14412700451684968,4255,40000,12,8.620689655172415,1,3.71542723308851,40000,0.0053335619159042835,23.082408968824893,17.184452436864376,3.228112463839352,0.018694864120334387,0.007700033951550722,917.9589591082186,2.6381156081333756,0.008660942,0.4026145,0.19710332,0.08803269,0.053546462
39,14,9.2544,0,3.4036569509866883,0.21724193548387097,558,0.991,0.21724193548387097,0.0,0.34681926526296697,0.991,0.024244199999999997,0.0,0.13454637032027286,21203,199797,12,8.960573476702509,1,3.6776796040017925,14,9.04,0,3.6903116399567124,0.1320294117647059,102,0.973,0.1320294117647059,0.0,0.28084279518181754,0.973,0.013466999999999998,0.0,0.09819212244879934,4357,41000,12,9.803921568627452,1,2.9038149879158284,41000,0.005357041023671627,22.97700735554099,16.996575222350657,3.2346841408871114,0.0203180187381804,0.007952604908496141,940.9386598919518,2.7121203276328743,0.0083391825,0.5110367,0.18816018,0.057250023,0.06345287
