Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/QF Loss,trainer/Y Predictions Max,trainer/Y Predictions Mean,trainer/Y Predictions Min,trainer/Y Predictions Std
0,13,9.312109611122304,1,4.336852520768645,0.11784168865435354,379,0.991,0.11784168865435354,0.0,0.2829172030876758,0.991,0.008998992544831753,0.0,0.08421342569262642,379,4963,50,13.094986807387862,1,6.420732512919727,14,9.273,0,3.982269579021491,0.06309333333333332,75,0.865,0.06309333333333332,0.0,0.20747646763481928,0.865,0.004732,0.0,0.05920010283774852,156,2000,22,13.333333333333334,2,3.667272677193351,2000,0.006327786948531866,20.331036770017818,15.082363279070705,3.361180952982977,0.031542278127744794,0.016134137054905295,89.95500033907592,1.8334883358329535,0.010425289,0.0116861705,0.0067692753,-0.0038569944,0.002696215
1,14,7.900761828388132,0,4.41360705618452,0.098896,375,0.991,0.098896,0.0,0.2583119609774197,0.991,0.0074350441058540495,0.0,0.07547473641468738,754,9951,50,13.301333333333334,1,7.394222850006319,14,9.006,0,3.6326249462337836,0.1282409638554217,83,0.973,0.1282409638554217,0.0,0.28468353134798247,0.973,0.010643999999999999,0.0,0.08932196406259771,239,3000,34,12.048192771084338,1,4.496058821534115,3000,0.006074964068830013,20.48137315385975,15.382008862914518,3.3086082718800753,0.033575763925909996,0.012810762040317059,110.44135216716677,1.7382945290300995,0.004867567,0.06293638,0.014017448,-0.006133971,0.014428724
2,13,4.242393915132106,0,3.6869997786342656,0.06515706806282723,191,0.982,0.06515706806282723,0.0,0.21932702027285705,0.982,0.0024909927942353884,0.0,0.0446671898065159,945,14947,50,26.157068062827225,1,18.172715287830275,14,5.513,0,4.035570715524633,0.12271153846153846,52,0.856,0.12271153846153846,0.0,0.27279658077448204,0.856,0.006381,0.0,0.06791200069943455,291,4000,47,19.23076923076923,1,12.88203188794882,4000,0.0061144239734858274,14.942590524675325,10.445026342989877,2.3628174809273332,0.029621026944369078,0.01255402690730989,125.38978368998505,2.0864572229329497,0.0031541283,0.1183728,0.020248758,-0.010339557,0.024128964
3,14,6.86775035119406,0,4.404808445732414,0.12891317365269458,334,0.982,0.12891317365269458,0.0,0.2968841710567602,0.982,0.008640778647401162,0.0,0.08334926477508262,1279,19930,50,14.919161676646707,1,9.855363803756795,14,7.238,0,4.498594891741198,0.10894117647058822,68,0.991,0.10894117647058822,0.0,0.27383173678228784,0.991,0.0074080000000000005,0.0,0.07649220572058306,359,5000,41,14.705882352941176,1,7.2254835448395704,5000,0.012551513034850359,23.654354199767113,18.059916086960584,3.3961080538574606,0.03233022289350629,0.013447080971673131,149.05470271082595,2.1400012420490384,0.011369406,0.10317661,0.020791408,-0.028747136,0.020152485
4,14,7.668467386954782,0,4.1356948244169445,0.1276957831325301,332,0.991,0.1276957831325301,0.0,0.2847749813136997,0.991,0.008482392957182873,0.0,0.07998872713516278,1611,24928,50,15.05421686746988,1,9.681839927756679,14,8.588,0,3.818148242276614,0.17758974358974358,78,0.991,0.17758974358974358,0.0,0.3246064060815267,0.991,0.013852,0.0,0.10240557648878305,437,6000,35,12.820512820512821,1,6.0780048804487405,6000,0.009488852927461267,26.0486089407932,19.65206308104098,4.3038830070290715,0.024496876867488027,0.01139334193430841,175.10867214528844,2.0472837809938937,0.0046771844,0.11502264,0.029233284,-0.0023015505,0.023330646
5,14,8.106642657062824,0,3.431259434854907,0.1323645569620253,395,0.991,0.1323645569620253,0.0,0.2891441474149138,0.991,0.010460984393757504,0.0,0.08878410344876743,2006,29926,50,12.653164556962025,1,5.813882021747124,14,7.924,0,3.3624728995190427,0.1517926829268293,82,0.973,0.1517926829268293,0.0,0.29696779565093845,0.973,0.012447,0.0,0.09468899192091972,519,7000,29,12.195121951219512,1,4.738114846877508,7000,0.0061076488345861435,27.48071310040541,21.442967329872772,4.079464407870546,0.02365082479082048,0.012703417101874948,202.59463657788,1.9158194719348103,0.011605787,0.1597132,0.035572357,-0.0155299725,0.030056931
6,14,8.362072414482897,0,3.7339681693360904,0.14547323943661972,355,0.991,0.14547323943661972,0.0,0.2998093126168024,0.991,0.010330666133226645,0.0,0.08820016289964243,2361,34925,50,14.08169014084507,1,8.645544482387738,14,8.583,0,3.646246151866327,0.06584057971014493,69,0.8109999999999999,0.06584057971014493,0.0,0.20487469646551731,0.8109999999999999,0.004542999999999999,0.0,0.056344087098825206,588,8000,47,14.492753623188406,3,5.499995226363665,8000,0.010042340960353613,24.27820509322919,18.15967452712357,3.948478367179632,0.031071691075339913,0.2121174589265138,226.87736742803827,1.9168207079637796,0.000445413,0.16355574,0.038430355,-0.003720895,0.029379282
7,14,9.119798994974875,0,3.4051866970856444,0.12465914786967418,399,0.991,0.12465914786967418,0.0,0.2850710575978832,0.991,0.009997788944723618,0.0,0.08754390597007977,2760,39900,50,12.468671679197994,1,6.233822852661989,14,8.427,0,3.966190993888217,0.151175,80,0.964,0.151175,0.0,0.3119845258582547,0.964,0.012093999999999999,0.0,0.09730772407162752,668,9000,44,12.5,1,6.585969936159746,9000,0.011922596022486687,25.435690481914207,19.250723289093003,4.1234465120360255,0.03445086884312332,0.01685719797387719,252.31831866805442,1.998290017945692,0.0044950955,0.15780963,0.04343805,-0.0033517443,0.03462308
8,14,8.787374749498998,1,2.2629455953200566,0.14066193853427897,423,0.982,0.14066193853427897,0.0,0.2986477112827053,0.982,0.011923847695390781,0.0,0.095371312179284,3183,44890,50,11.796690307328605,1,5.187846172659965,14,9.029,0,2.5048271397443775,0.11619047619047619,84,0.991,0.11619047619047619,0.0,0.28056059850432774,0.991,0.00976,0.0,0.08746861379946522,752,10000,21,11.904761904761905,1,3.828524046141291,10000,0.0061380991246551275,27.304245974170044,20.86054922104813,4.267163124866784,0.03280981909483671,0.012474548071622849,279.6291986138094,2.125111161964014,0.0025488837,0.23315895,0.054162305,0.0072974195,0.036416993
9,14,8.086006415396954,1,4.008263898536583,0.10434170854271355,398,0.991,0.10434170854271355,0.0,0.26582561975794194,0.991,0.008325581395348839,0.0,0.08023538853485289,3581,49878,50,12.532663316582914,1,5.408228278073126,14,8.044,0,3.9023152102309724,0.04263513513513513,74,0.9369999999999999,0.04263513513513513,0.0,0.16477745633694443,0.9369999999999999,0.003155,0.0,0.04619284549581244,826,11000,41,13.513513513513514,1,4.192152395760064,11000,0.006146131083369255,23.049289245856926,17.988479241961613,3.425554237794131,0.01633856096304953,0.00691060908138752,302.68354747863486,1.6058604649733752,0.0030449987,0.23876783,0.049784727,-0.0012835516,0.034843005
