Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/QF Loss,trainer/Y Predictions Max,trainer/Y Predictions Mean,trainer/Y Predictions Min,trainer/Y Predictions Std
0,8,4.001603206412826,2,0.21186601730413518,0.12778646934460888,473,0.991,0.12778646934460888,0.0,0.28808766369521893,0.991,0.012112825651302605,0.0,0.09627122411716649,473,4990,12,10.54968287526427,1,3.277536605385715,14,4.226,0,1.5352276704124375,0.13968367346938776,98,0.973,0.13968367346938776,0.0,0.2997565541806563,0.973,0.013689,0.0,0.10261789453599211,193,2000,12,10.204081632653061,1,3.46398138184146,2000,0.005220969207584858,19.17087822733447,13.864758576732129,3.2082858569920063,0.02062677312642336,0.0142442611977458,32.55023949034512,2.0577417900785804,0.006698003,0.018168928,0.011187848,-0.0055156983,0.003964261
1,11,7.292316926770709,5,1.6436135738760773,0.09031428571428571,455,0.991,0.09031428571428571,0.0,0.2521877203184859,0.991,0.0082218887555022,0.0,0.08040365218065422,928,9988,12,10.984615384615385,1,2.8450428482036894,14,7.132,0,1.8156475428893133,0.0982795698924731,93,0.883,0.0982795698924731,0.0,0.2480631798464132,0.883,0.009139999999999999,0.0,0.08085494666376324,286,3000,12,10.75268817204301,2,2.84607223772223,3000,0.005509695969521999,20.512424506247044,15.31947555905208,2.905772538855672,0.01838253391906619,0.00805857265368104,53.06561495643109,2.2552256057970226,0.012614025,0.18303964,0.037769806,-0.009061374,0.043158986
2,14,2.0430516619943933,0,2.557772354576467,0.11776906779661017,472,0.991,0.11776906779661017,0.0,0.2767605349471195,0.991,0.011130756908289949,0.0,0.09179516297432211,1400,14982,12,10.580508474576272,1,3.0866513717305604,14,2.823,0,3.491943728068939,0.11596907216494844,97,0.991,0.11596907216494844,0.0,0.2611361952038263,0.991,0.011248999999999999,0.0,0.08827588005225437,383,4000,12,10.309278350515465,1,2.9649527551120887,4000,0.005419624969363213,21.151426127180457,15.64462337223813,3.016648964956403,0.01832093484699726,0.008131049107760191,74.21967926435173,2.4582821810618043,0.007890229,0.12909213,0.02528381,-0.01340428,0.026528189
3,14,4.5615230460921845,0,3.1655906895550374,0.10282515991471214,469,0.991,0.10282515991471214,0.0,0.26413388922137376,0.991,0.009664328657314628,0.0,0.08635721676777194,1869,19972,12,10.639658848614072,1,2.9444401531336064,14,4.718,0,3.3142836330042726,0.14439,100,0.991,0.14439,0.0,0.29497958895489707,0.991,0.014439,0.0,0.10284774318865726,483,5000,12,10.0,1,3.3075670817082456,5000,0.005336301866918802,20.907743265852332,15.486782006919384,2.9798049428500235,0.01866626413539052,0.008191955741494894,95.13004322117195,2.4089617943391204,0.007427948,0.12245847,0.033530638,-0.008761898,0.025792666
4,11,6.644016837041491,1,1.70715154176997,0.10568614718614719,462,0.991,0.10568614718614719,0.0,0.2670491122176557,0.991,0.009786931248747244,0.0,0.08684823000328695,2331,24961,12,10.7987012987013,1,3.0409468296460305,13,6.719,0,2.074135723620805,0.10719148936170211,94,0.973,0.10719148936170211,0.0,0.26326579387653337,0.973,0.010076,0.0,0.08656541008971191,577,6000,12,10.638297872340425,1,2.9781154394762033,6000,0.005414186976850033,20.305953910574317,15.35454956209287,2.874754478689283,0.019767567049711943,0.00887096393853426,115.43851086171344,2.042597151827067,0.016023714,0.1553658,0.04378684,0.0013636276,0.0299201
5,14,6.457549058870645,0,3.2291815086729425,0.1156836518046709,471,0.991,0.1156836518046709,0.0,0.27674395819088243,0.991,0.010910492591109332,0.0,0.09146753834406232,2802,29955,12,10.602972399150744,1,3.1206305635060154,14,6.45,0,3.5272510542914293,0.13755555555555557,99,0.964,0.13755555555555557,0.0,0.296991317841408,0.964,0.013618,0.0,0.10207821548205083,676,7000,12,10.1010101010101,1,3.397845275325156,7000,0.005630775820463896,21.34828698541969,16.06448765192181,2.990816823206842,0.01884799776598811,0.008720183745026588,136.78972890460864,2.2597835529595613,0.0015012559,0.14657317,0.043965675,-0.007390957,0.029299438
6,14,5.085285285285285,0,3.403809573596473,0.1194103092783505,485,0.982,0.1194103092783505,0.0,0.2794279994990267,0.982,0.011594394394394393,0.0,0.09397554070533178,3287,34950,12,10.29896907216495,1,3.0350697556603015,14,5.434,0,3.4735635880173548,0.09565625,96,0.991,0.09565625,0.0,0.2599131597013462,0.991,0.009183,0.0,0.08531910402131516,772,8000,12,10.416666666666666,1,2.801289385661935,8000,0.005354324355721474,20.728463443461806,15.55744255008176,3.082752807997167,0.01792997308075428,0.007632242050021887,157.52073968108743,2.057351545896381,0.0141612785,0.19760282,0.04825844,-0.008635909,0.031585325
7,14,5.2518533360048085,1,3.7558855265153257,0.12596666666666667,480,0.991,0.12596666666666667,0.0,0.2839736177104408,0.991,0.012114606291324383,0.0,0.09557599215041523,3767,39941,12,10.397916666666667,1,3.165898344291694,14,5.586,0,3.9034092790789954,0.12857142857142856,98,0.982,0.12857142857142856,0.0,0.2845046178026297,0.982,0.0126,0.0,0.09692080272057181,870,9000,12,10.204081632653061,1,3.178239737664672,9000,0.005369124002754688,20.92989075090736,15.623021366074681,3.0754897641018033,0.019503860734403133,0.009882336016744375,178.45341157680377,2.1966242999769747,0.003326665,0.16795786,0.054829262,0.002255538,0.03236506
8,14,7.084769539078156,1,2.890144350326717,0.11304893617021276,470,0.991,0.11304893617021276,0.0,0.27853359885363493,0.991,0.010647895791583166,0.0,0.09163831530667535,4237,44931,12,10.617021276595745,1,3.174051652567161,14,6.992,0,3.2193067576731482,0.12718367346938775,98,0.982,0.12718367346938775,0.0,0.29147451832962207,0.982,0.012464000000000001,0.0,0.09877090008701954,968,10000,12,10.204081632653061,1,3.359297739030966,10000,0.005371768027544022,20.95384585019201,15.420216590166092,3.0035835718736053,0.05394769599661231,0.010058979969471693,199.40984638407826,2.460667244158685,0.003254121,0.1942761,0.05827768,0.00863613,0.035065435
9,14,6.3847847847847845,0,3.317151220693696,0.11940794979079497,478,0.973,0.11940794979079497,0.0,0.27903704501213106,0.973,0.011426826826826827,0.0,0.09319285653713268,4715,49926,12,10.44979079497908,1,3.084003463372083,14,6.312,0,3.7243329604104947,0.15118811881188118,101,0.964,0.15118811881188118,0.0,0.2890076470560203,0.964,0.015269999999999999,0.0,0.10252578748783157,1069,11000,12,9.900990099009901,1,3.1102034268416614,11000,0.005363336764276028,20.79195067565888,15.337832500692457,3.029511583968997,0.018357824999839067,0.008707843255251646,220.20445723459125,2.392177585978061,0.0096107405,0.18141219,0.06413545,-0.005716119,0.035544693
