Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/QF Loss,trainer/Y Predictions Max,trainer/Y Predictions Mean,trainer/Y Predictions Min,trainer/Y Predictions Std
0,13,9.751002405773857,1,3.877555162636441,0.08908496732026143,306,0.973,0.08908496732026143,0.0,0.2534019372462696,0.973,0.005465116279069767,0.0,0.06630425322432973,306,4988,20,16.30065359477124,1,5.139345813409265,14,9.229,0,4.134798544064752,0.09076666666666666,60,0.874,0.09076666666666666,0.0,0.23168573302836082,0.874,0.0054459999999999995,0.0,0.06070710900710065,120,2000,22,16.666666666666668,2,5.1109903367373155,2000,0.006091302027925849,23.399859356693923,16.995931170880795,3.4897267159540206,0.02970725786872208,0.20342903304845095,7189.825750232907,2.6749738769140095,1.6534395e-05,0.012317333,0.006830308,-0.0045200153,0.0030834195
1,14,8.056861563190678,0,4.560686461061042,0.1016311475409836,244,0.991,0.1016311475409836,0.0,0.27685463134772215,0.991,0.004982519590114527,0.0,0.0651097950290199,550,9965,50,20.397540983606557,1,8.951700663723654,14,8.91,0,4.276903085177405,0.08618,50,0.946,0.08618,0.0,0.23764685480771675,0.946,0.0043089999999999995,0.0,0.05636118805525662,170,3000,40,20.0,2,6.099180272790763,3000,0.010397543897852302,18.661921040154994,13.390342987142503,3.0471356571651995,0.03759123291820288,0.01802764809690416,7208.495903125033,2.1584259709343314,0.0025521405,0.051323988,0.011534803,-0.008607082,0.00922927
2,14,9.147524554018842,0,3.1186023926740534,0.05881632653061225,294,0.991,0.05881632653061225,0.0,0.21695421067442494,0.991,0.0034660252555622374,0.0,0.05445743884978004,844,14954,50,16.96938775510204,1,6.2886152639576665,14,9.482,0,3.271341620803306,0.14946031746031746,63,0.964,0.14946031746031746,0.0,0.3271298380841751,0.964,0.009416,0.0,0.08978048197687513,233,4000,25,15.873015873015873,1,6.670218252758345,4000,0.00970793585292995,22.371793982805684,17.12264421209693,3.3265746978577226,0.018468342954292893,0.007898570969700813,7230.873037132667,1.8865002230741084,0.011221848,0.048484985,0.010584802,-0.00321332,0.008256824
3,13,6.894673608329996,0,3.735567563519935,0.11793227091633465,251,0.982,0.11793227091633465,0.0,0.295941295517964,0.982,0.005927312775330396,0.0,0.07117407830252631,1095,19948,50,19.89641434262948,1,9.29921103043046,14,6.547,0,3.6660320511419426,0.090125,48,0.973,0.090125,0.0,0.24986618293598675,0.973,0.004326000000000001,0.0,0.058034091050002665,281,5000,50,20.833333333333332,1,8.520400355747505,5000,0.006285110022872686,18.739246897632256,14.08751670899801,2.5577537599019706,0.02298997389152646,0.009197749895974994,7249.616114098579,2.055503594921902,0.0025097022,0.06457153,0.019516446,0.0023541432,0.014265364
4,14,8.003402041224735,0,3.3362953935812962,0.10270609318996417,279,0.991,0.10270609318996417,0.0,0.2776315207051208,0.991,0.00573444066439864,0.0,0.0697114275454935,1374,24945,49,17.910394265232974,1,6.0555255896689575,14,7.748,0,3.677838495638437,0.10848148148148146,54,0.946,0.10848148148148146,0.0,0.2661138534357011,0.946,0.0058579999999999995,0.0,0.06652265656150541,335,6000,39,18.51851851851852,2,6.688134160283671,6000,0.011425181990489364,20.28475285624154,15.035183379193768,3.356940596131608,0.024804577929899096,0.011240870924666524,7269.9052625910845,1.8451582500711083,0.002998698,0.08263185,0.021188129,-0.0009195404,0.013776475
5,14,7.685137027405481,0,2.928650975369778,0.0529655172413793,203,0.9369999999999999,0.0529655172413793,0.0,0.1948222981975594,0.9369999999999999,0.0021508301660332066,0.0,0.04062763315437052,1577,29944,50,24.625615763546797,2,11.769449220998528,14,7.655,0,3.4438314418681992,0.025372093023255812,43,0.802,0.025372093023255812,0.0,0.12750230700253268,0.802,0.001091,0.0,0.026935751688044643,378,7000,46,23.25581395348837,4,7.631309507718581,7000,0.011726685101166368,20.798907031305134,14.56356168910861,3.72870718408376,0.01632968010380864,0.008293661056086421,7290.708520142827,2.470288131851703,0.0047405497,0.09548455,0.023430865,-0.0048051965,0.016334001
6,14,7.731908889336827,0,4.0740336542854365,0.11280263157894738,228,0.991,0.11280263157894738,0.0,0.28056925309546743,0.991,0.00518423704898206,0.0,0.06461988402088208,1805,34905,50,21.75877192982456,1,10.976396617395435,14,7.583,0,4.0396919437006575,0.16447916666666665,48,0.964,0.16447916666666665,0.0,0.32626593125747216,0.964,0.007895,0.0,0.07966056725256228,426,8000,46,20.833333333333332,1,10.172129679778086,8000,0.006162540055811405,17.85122092999518,13.271304087014869,2.2698915239889175,0.032731226878240705,0.012962935958057642,7308.563630157383,2.258168616099283,0.0040398333,0.1044499,0.026042823,-0.0033859666,0.017385961
7,14,7.490342052313883,0,2.3911320243452283,0.07190967741935485,155,0.982,0.07190967741935485,0.0,0.23955615861871304,0.982,0.002242655935613682,0.0,0.044113255915576764,1960,39875,50,32.064516129032256,1,15.59391006827607,14,7.427,0,2.690477838600422,0.141,39,0.991,0.141,0.0,0.2960906825749373,0.991,0.005499,0.0,0.06453090731579714,465,9000,49,25.641025641025642,1,12.74299642636768,9000,0.011316858930513263,15.298255812609568,10.728545448975638,2.377604736946523,0.017128937877714634,0.007717683911323547,7323.869093467947,2.155942145967856,0.003527416,0.14222252,0.031864144,-0.003469117,0.021871755
8,14,5.930474854738529,0,4.76615822550341,0.06756716417910448,201,0.964,0.06756716417910448,0.0,0.22442106107304668,0.964,0.0027210979763574433,0.0,0.046954967125583134,2161,44866,50,24.83084577114428,1,12.139374846866328,14,6.664,0,4.363611348413147,0.05034146341463415,41,0.901,0.05034146341463415,0.0,0.18778433527179036,0.901,0.002064,0.0,0.039311905372291484,506,10000,46,24.390243902439025,2,9.463351772484202,10000,0.011418268084526062,18.46530864178203,13.300372277852148,2.6568965481128544,0.026758793042972684,0.016590814804658294,7342.337656409945,2.4532719398848712,0.00014293572,0.13297594,0.033743836,0.0041645775,0.021159273
9,14,6.515935057125676,0,4.677706135373117,0.1446244541484716,229,0.991,0.1446244541484716,0.0,0.30547977658072756,0.991,0.006638404489877731,0.0,0.0721067971467908,2390,49855,50,21.786026200873362,1,12.11165581081558,14,6.882,0,4.53828998632745,0.133875,48,0.973,0.133875,0.0,0.29828926292275426,0.973,0.006425999999999999,0.0,0.07134324441739387,554,11000,48,20.833333333333332,1,10.233387622005834,11000,0.010583949973806739,21.603574060136452,15.510705243097618,3.448150639887899,0.036438585026189685,0.015546836191788316,7363.946809000801,2.58214880595915,0.0035792727,0.11812529,0.03691165,0.0032524895,0.023426764
